Random Seed,NSamples,Feature,Shapley Value,Entity,Tolerance
42,7000,Conductivity (uS/cm),-0.16370776005809667,189.0,0.075
42,7000,Temperature (°C),-0.07926496005849604,189.0,0.075
42,7000,pH,0.12501779885863198,189.0,0.075
42,7000,Free Chlorine (mg/l),0.12711690717617327,189.0,0.075
42,7000,nitrati,0.05700566292153127,189.0,0.075
42,7000,UV254,0.03296080407986279,189.0,0.075
42,7000,Pruned Events,0.025600758775488952,189.0,0.075
42,7000,Pressione (atm),-4.3699098011162896e-05,190.0,0.05
42,7000,TOCeq (mg/l),0.07384923204543092,190.0,0.05
42,7000,DOCeq (mg/l),0.0,190.0,0.05
42,7000,Turbidity (FTU),0.9494349356681576,190.0,0.05
42,7000,Conductivity (uS/cm),-0.15676446282674422,190.0,0.05
42,7000,Temperature (°C),-0.08280155128902872,190.0,0.05
42,7000,pH,0.1255505819169307,190.0,0.05
42,7000,Free Chlorine (mg/l),0.1632150328348555,190.0,0.05
42,7000,nitrati,0.05235211300471443,190.0,0.05
42,7000,UV254,0.03680363912431028,190.0,0.05
42,7000,Pressione (atm),-0.0009955218860082152,190.0,0.075
42,7000,TOCeq (mg/l),0.06604152501575528,190.0,0.075
42,7000,DOCeq (mg/l),0.0,190.0,0.075
42,7000,Turbidity (FTU),0.9145362452855192,190.0,0.075
42,7000,Conductivity (uS/cm),-0.16119185591500954,190.0,0.075
42,7000,Temperature (°C),-0.08424061480022627,190.0,0.075
42,7000,pH,0.12245523343010539,190.0,0.075
42,7000,Free Chlorine (mg/l),0.15268899580788975,190.0,0.075
42,7000,nitrati,0.05894304003034319,190.0,0.075
42,7000,UV254,0.03634850789630212,190.0,0.075
42,7000,Pruned Events,0.057010266515943986,190.0,0.075
42,7000,Pressione (atm),-0.0009227786745333866,191.0,0.05
42,7000,TOCeq (mg/l),0.07859706481297823,191.0,0.05
42,7000,DOCeq (mg/l),0.0,191.0,0.05
42,7000,Turbidity (FTU),0.9669745632580335,191.0,0.05
42,7000,Conductivity (uS/cm),-0.15692395198912884,191.0,0.05
42,7000,Temperature (°C),-0.09051847401119412,191.0,0.05
42,7000,pH,0.12752461490177025,191.0,0.05
42,7000,Free Chlorine (mg/l),0.18187536909466706,191.0,0.05
42,7000,nitrati,0.05175561734608247,191.0,0.05
42,7000,UV254,0.04557979731332673,191.0,0.05
42,7000,Pressione (atm),-0.0009527257510598814,191.0,0.075
42,7000,TOCeq (mg/l),0.06981395255951621,191.0,0.075
42,7000,DOCeq (mg/l),0.0,191.0,0.075
42,7000,Turbidity (FTU),0.9343584212045833,191.0,0.075
42,7000,Conductivity (uS/cm),-0.15959989135227573,191.0,0.075
42,7000,Temperature (°C),-0.09303862348435434,191.0,0.075
42,7000,pH,0.12163247418782057,191.0,0.075
42,7000,Free Chlorine (mg/l),0.1562607485150534,191.0,0.075
42,7000,nitrati,0.05834034851619169,191.0,0.075
42,7000,UV254,0.044548346882774675,191.0,0.075
42,7000,Pruned Events,0.07257877077375174,191.0,0.075
42,7000,Pressione (atm),-0.0010487512936668887,192.0,0.05
42,7000,TOCeq (mg/l),0.07574723637293251,192.0,0.05
42,7000,DOCeq (mg/l),0.0,192.0,0.05
42,7000,Turbidity (FTU),0.9557015769065383,192.0,0.05
42,7000,Conductivity (uS/cm),-0.14954377147886547,192.0,0.05
42,7000,Temperature (°C),-0.09337275084995124,192.0,0.05
42,7000,pH,0.1175341505852953,192.0,0.05
42,7000,Free Chlorine (mg/l),0.1348540073349359,192.0,0.05
42,7000,nitrati,0.056944878706856224,192.0,0.05
42,7000,UV254,0.05149623552958191,192.0,0.05
42,7000,Pruned Events,0.027821774520571996,192.0,0.05
42,7000,Pressione (atm),-0.001071969857291741,192.0,0.075
42,7000,TOCeq (mg/l),0.06981627619455744,192.0,0.075
42,7000,DOCeq (mg/l),0.0,192.0,0.075
42,7000,Turbidity (FTU),0.9320273953770843,192.0,0.075
42,7000,Conductivity (uS/cm),-0.1494002039470373,192.0,0.075
42,7000,Temperature (°C),-0.09127646268360234,192.0,0.075
42,7000,pH,0.11358875130850132,192.0,0.075
42,7000,Free Chlorine (mg/l),0.12503958675596444,192.0,0.075
42,7000,nitrati,0.06047686943932209,192.0,0.075
42,7000,UV254,0.04997580865072809,192.0,0.075
42,7000,Pruned Events,0.06695853509600225,192.0,0.075
42,7000,Pressione (atm),-0.000990229939657897,193.0,0.05
42,7000,TOCeq (mg/l),0.07393602208485686,193.0,0.05
42,7000,DOCeq (mg/l),0.0,193.0,0.05
42,7000,Turbidity (FTU),0.952250335897719,193.0,0.05
42,7000,Conductivity (uS/cm),-0.13668840082864936,193.0,0.05
42,7000,Temperature (°C),-0.09211691882875238,193.0,0.05
42,7000,pH,0.11463589138454856,193.0,0.05
42,7000,Free Chlorine (mg/l),0.14187019874179138,193.0,0.05
42,7000,nitrati,0.056460245450337815,193.0,0.05
42,7000,UV254,0.04480063006991411,193.0,0.05
42,7000,Pruned Events,0.0258172587742882,193.0,0.05
42,7000,Pressione (atm),-0.0010251156867499827,193.0,0.075
42,7000,TOCeq (mg/l),0.06896436384745999,193.0,0.075
42,7000,DOCeq (mg/l),0.0,193.0,0.075
42,7000,Turbidity (FTU),0.9317646416406795,193.0,0.075
42,7000,Conductivity (uS/cm),-0.13576027154922546,193.0,0.075
42,7000,Temperature (°C),-0.09024977456955705,193.0,0.075
42,7000,pH,0.11131855287249118,193.0,0.075
42,7000,Free Chlorine (mg/l),0.13344697573828265,193.0,0.075
42,7000,nitrati,0.059740494735657276,193.0,0.075
42,7000,UV254,0.04575834936565842,193.0,0.075
42,7000,Pruned Events,0.05601681641170009,193.0,0.075
42,7000,Pressione (atm),-0.00072677608520279,194.0,0.05
42,7000,TOCeq (mg/l),0.06548363916457638,194.0,0.05
42,7000,DOCeq (mg/l),0.0,194.0,0.05
42,7000,Turbidity (FTU),0.9102726096198686,194.0,0.05
42,7000,Conductivity (uS/cm),-0.13346946353004133,194.0,0.05
42,7000,Temperature (°C),-0.0908041416652622,194.0,0.05
42,7000,pH,0.10894982549879277,194.0,0.05
42,7000,Free Chlorine (mg/l),0.16295334195333772,194.0,0.05
42,7000,nitrati,0.06090655534986483,194.0,0.05
42,7000,UV254,0.04357779063875695,194.0,0.05
42,7000,Pruned Events,0.04030037134412745,194.0,0.05
42,7000,Pressione (atm),-0.0009600733953807588,194.0,0.075
42,7000,TOCeq (mg/l),0.06153689641801161,194.0,0.075
42,7000,DOCeq (mg/l),0.0,194.0,0.075
42,7000,Turbidity (FTU),0.8945846114839829,194.0,0.075
42,7000,Conductivity (uS/cm),-0.13399652772479617,194.0,0.075
42,7000,Temperature (°C),-0.0902093968694174,194.0,0.075
42,7000,pH,0.10608444062490294,194.0,0.075
42,7000,Free Chlorine (mg/l),0.15557075776751075,194.0,0.075
42,7000,nitrati,0.06392042599027137,194.0,0.075
42,7000,UV254,0.04328409149533204,194.0,0.075
42,7000,Pruned Events,0.0676285264984009,194.0,0.075
42,7000,Pressione (atm),-0.006223893165588413,195.0,0.05
42,7000,TOCeq (mg/l),0.06457155829384209,195.0,0.05
42,7000,DOCeq (mg/l),0.0,195.0,0.05
42,7000,Turbidity (FTU),0.9216521889444385,195.0,0.05
42,7000,Conductivity (uS/cm),-0.14535054668547626,195.0,0.05
42,7000,Temperature (°C),-0.09286748360073771,195.0,0.05
42,7000,pH,0.10401448597983698,195.0,0.05
42,7000,Free Chlorine (mg/l),0.17134743966753496,195.0,0.05
42,7000,nitrati,0.06628277282866214,195.0,0.05
42,7000,UV254,0.052762796008397485,195.0,0.05
42,7000,Pruned Events,0.04108109417415884,195.0,0.05
42,7000,Pressione (atm),-0.006223893165588413,195.0,0.075
42,7000,TOCeq (mg/l),0.06457155829384209,195.0,0.075
42,7000,DOCeq (mg/l),0.0,195.0,0.075
42,7000,Turbidity (FTU),0.9216521889444385,195.0,0.075
42,7000,Conductivity (uS/cm),-0.14535054668547626,195.0,0.075
42,7000,Temperature (°C),-0.09286748360073771,195.0,0.075
42,7000,pH,0.10401448597983698,195.0,0.075
42,7000,Free Chlorine (mg/l),0.17134743966753496,195.0,0.075
42,7000,nitrati,0.06628277282866214,195.0,0.075
42,7000,UV254,0.052762796008397485,195.0,0.075
42,7000,Pruned Events,0.04108109417415884,195.0,0.075
42,7000,Pressione (atm),-0.011759363091181474,196.0,0.05
42,7000,TOCeq (mg/l),0.07089660811045824,196.0,0.05
42,7000,DOCeq (mg/l),0.0,196.0,0.05
42,7000,Turbidity (FTU),0.942296118017228,196.0,0.05
42,7000,Conductivity (uS/cm),-0.14749285909864684,196.0,0.05
42,7000,Temperature (°C),-0.090944187792521,196.0,0.05
42,7000,pH,0.09820570870051298,196.0,0.05
42,7000,Free Chlorine (mg/l),0.15595660663786354,196.0,0.05
42,7000,nitrati,0.06401453850761325,196.0,0.05
42,7000,UV254,0.06361617417562573,196.0,0.05
42,7000,Pruned Events,0.018767231608193935,196.0,0.05
42,7000,Pressione (atm),-0.01121593392084523,196.0,0.075
42,7000,TOCeq (mg/l),0.06410160329606808,196.0,0.075
42,7000,DOCeq (mg/l),0.0,196.0,0.075
42,7000,Turbidity (FTU),0.9192499124814599,196.0,0.075
42,7000,Conductivity (uS/cm),-0.1476835496841919,196.0,0.075
42,7000,Temperature (°C),-0.08918879599798295,196.0,0.075
42,7000,pH,0.09506342127209601,196.0,0.075
42,7000,Free Chlorine (mg/l),0.13766159897758853,196.0,0.075
42,7000,nitrati,0.06986754300102363,196.0,0.075
42,7000,UV254,0.06277863657663713,196.0,0.075
42,7000,Pruned Events,0.06292213977329308,196.0,0.075
42,7000,Pressione (atm),-0.008968877035473763,197.0,0.05
42,7000,TOCeq (mg/l),0.06676137939332014,197.0,0.05
42,7000,DOCeq (mg/l),0.0,197.0,0.05
42,7000,Turbidity (FTU),0.9311776603971214,197.0,0.05
42,7000,Conductivity (uS/cm),-0.14945319001636836,197.0,0.05
42,7000,Temperature (°C),-0.09158225040587187,197.0,0.05
42,7000,pH,0.09397212039856667,197.0,0.05
42,7000,Free Chlorine (mg/l),0.16716442808272305,197.0,0.05
42,7000,nitrati,0.06919939953183382,197.0,0.05
42,7000,UV254,0.06524402432971524,197.0,0.05
42,7000,Pruned Events,0.03392451812350594,197.0,0.05
42,7000,Pressione (atm),-0.008978234964703659,197.0,0.075
42,7000,TOCeq (mg/l),0.061912120334686044,197.0,0.075
42,7000,DOCeq (mg/l),0.0,197.0,0.075
42,7000,Turbidity (FTU),0.9115121073193023,197.0,0.075
42,7000,Conductivity (uS/cm),-0.14739662389906671,197.0,0.075
42,7000,Temperature (°C),-0.08965734508302507,197.0,0.075
42,7000,pH,0.0901299033846172,197.0,0.075
42,7000,Free Chlorine (mg/l),0.15513785017861234,197.0,0.075
42,7000,nitrati,0.07233766790420303,197.0,0.075
42,7000,UV254,0.06580050218672956,197.0,0.075
42,7000,Pruned Events,0.06664126543771709,197.0,0.075
42,7000,Pressione (atm),-0.003060126304626831,198.0,0.05
42,7000,TOCeq (mg/l),0.06610393940456322,198.0,0.05
42,7000,DOCeq (mg/l),0.0,198.0,0.05
42,7000,Turbidity (FTU),0.9189399003982555,198.0,0.05
42,7000,Conductivity (uS/cm),-0.1503734766490881,198.0,0.05
42,7000,Temperature (°C),-0.09165133654125192,198.0,0.05
42,7000,pH,0.09103183784182127,198.0,0.05
42,7000,Free Chlorine (mg/l),0.17696201725611604,198.0,0.05
42,7000,nitrati,0.0701350630275786,198.0,0.05
42,7000,UV254,0.06642651539000213,198.0,0.05
42,7000,Pruned Events,0.021604764839960433,198.0,0.05
42,7000,Pressione (atm),-0.003323992661067596,198.0,0.075
42,7000,TOCeq (mg/l),0.061077900159926916,198.0,0.075
42,7000,DOCeq (mg/l),0.0,198.0,0.075
42,7000,Turbidity (FTU),0.9005808073376855,198.0,0.075
42,7000,Conductivity (uS/cm),-0.14916155149066304,198.0,0.075
42,7000,Temperature (°C),-0.09007071483702923,198.0,0.075
42,7000,pH,0.08775283628039891,198.0,0.075
42,7000,Free Chlorine (mg/l),0.16398173703087687,198.0,0.075
42,7000,nitrati,0.07376518060290621,198.0,0.075
42,7000,UV254,0.06613009430113292,198.0,0.075
42,7000,Pruned Events,0.05538680193916257,198.0,0.075
42,7000,Pressione (atm),-0.008349524982391825,199.0,0.05
42,7000,TOCeq (mg/l),0.06635856514885337,199.0,0.05
42,7000,DOCeq (mg/l),0.0,199.0,0.05
42,7000,Turbidity (FTU),0.9347400845043251,199.0,0.05
42,7000,Conductivity (uS/cm),-0.15545001465176822,199.0,0.05
42,7000,Temperature (°C),-0.09493072846579237,199.0,0.05
42,7000,pH,0.09172770485045406,199.0,0.05
42,7000,Free Chlorine (mg/l),0.18856507445138593,199.0,0.05
42,7000,nitrati,0.07544332496703617,199.0,0.05
42,7000,UV254,0.0694283844932677,199.0,0.05
42,7000,Pruned Events,0.022162011123839198,199.0,0.05
42,7000,Pressione (atm),-0.008662915040576579,199.0,0.075
42,7000,TOCeq (mg/l),0.06054477597039811,199.0,0.075
42,7000,DOCeq (mg/l),0.0,199.0,0.075
42,7000,Turbidity (FTU),0.9128539145938942,199.0,0.075
42,7000,Conductivity (uS/cm),-0.15397796233495115,199.0,0.075
42,7000,Temperature (°C),-0.09286981858904408,199.0,0.075
42,7000,pH,0.08828243357794596,199.0,0.075
42,7000,Free Chlorine (mg/l),0.17328686354652303,199.0,0.075
42,7000,nitrati,0.07988819224493862,199.0,0.075
42,7000,UV254,0.06957894677207586,199.0,0.075
42,7000,Pruned Events,0.06077045069800513,199.0,0.075
42,7000,Pressione (atm),-0.013971583616166216,200.0,0.05
42,7000,TOCeq (mg/l),0.06253028748527409,200.0,0.05
42,7000,DOCeq (mg/l),0.0,200.0,0.05
42,7000,Turbidity (FTU),0.9269070523125794,200.0,0.05
42,7000,Conductivity (uS/cm),-0.15450467855211333,200.0,0.05
42,7000,Temperature (°C),-0.09303876502173307,200.0,0.05
42,7000,pH,0.09183864233985768,200.0,0.05
42,7000,Free Chlorine (mg/l),0.17236584349284081,200.0,0.05
42,7000,nitrati,0.07809422167520683,200.0,0.05
42,7000,UV254,0.0702464196417068,200.0,0.05
42,7000,Pruned Events,0.027440751923455187,200.0,0.05
42,7000,Pressione (atm),-0.012508921963827963,200.0,0.075
42,7000,TOCeq (mg/l),0.05826759508677905,200.0,0.075
42,7000,DOCeq (mg/l),0.0,200.0,0.075
42,7000,Turbidity (FTU),0.909827167647226,200.0,0.075
42,7000,Conductivity (uS/cm),-0.15181134977037997,200.0,0.075
42,7000,Temperature (°C),-0.09093760195232614,200.0,0.075
42,7000,pH,0.08928799969809376,200.0,0.075
42,7000,Free Chlorine (mg/l),0.16157901287078857,200.0,0.075
42,7000,nitrati,0.0807507573612153,200.0,0.075
42,7000,UV254,0.06849818948715439,200.0,0.075
42,7000,Pruned Events,0.054955343216185115,200.0,0.075
42,7000,Pressione (atm),-0.013629929981534828,201.0,0.05
42,7000,TOCeq (mg/l),0.05925189445889169,201.0,0.05
42,7000,DOCeq (mg/l),0.0,201.0,0.05
42,7000,Turbidity (FTU),0.9165101140264489,201.0,0.05
42,7000,Conductivity (uS/cm),-0.15315444564062491,201.0,0.05
42,7000,Temperature (°C),-0.0904589787362115,201.0,0.05
42,7000,pH,0.08791747831162933,201.0,0.05
42,7000,Free Chlorine (mg/l),0.16341233158868446,201.0,0.05
42,7000,nitrati,0.08086280538922289,201.0,0.05
42,7000,UV254,0.0701465398546246,201.0,0.05
42,7000,Pruned Events,0.04448690584727766,201.0,0.05
42,7000,Pressione (atm),-0.013629929981534828,201.0,0.075
42,7000,TOCeq (mg/l),0.05925189445889169,201.0,0.075
42,7000,DOCeq (mg/l),0.0,201.0,0.075
42,7000,Turbidity (FTU),0.9165101140264489,201.0,0.075
42,7000,Conductivity (uS/cm),-0.15315444564062491,201.0,0.075
42,7000,Temperature (°C),-0.0904589787362115,201.0,0.075
42,7000,pH,0.08791747831162933,201.0,0.075
42,7000,Free Chlorine (mg/l),0.16341233158868446,201.0,0.075
42,7000,nitrati,0.08086280538922289,201.0,0.075
42,7000,UV254,0.0701465398546246,201.0,0.075
42,7000,Pruned Events,0.04448690584727766,201.0,0.075
42,7000,Pressione (atm),-0.014684086754208833,202.0,0.05
42,7000,TOCeq (mg/l),0.05784275191170803,202.0,0.05
42,7000,DOCeq (mg/l),0.0,202.0,0.05
42,7000,Turbidity (FTU),0.9205644253700505,202.0,0.05
42,7000,Conductivity (uS/cm),-0.15672269208090717,202.0,0.05
42,7000,Temperature (°C),-0.09213566666557692,202.0,0.05
42,7000,pH,0.09045594779271944,202.0,0.05
42,7000,Free Chlorine (mg/l),0.1741229036497687,202.0,0.05
42,7000,nitrati,0.08589175296208237,202.0,0.05
42,7000,UV254,0.07053321486427679,202.0,0.05
42,7000,Pruned Events,0.04634857007435467,202.0,0.05
42,7000,Pressione (atm),-0.014684086754208833,202.0,0.075
42,7000,TOCeq (mg/l),0.05784275191170803,202.0,0.075
42,7000,DOCeq (mg/l),0.0,202.0,0.075
42,7000,Turbidity (FTU),0.9205644253700505,202.0,0.075
42,7000,Conductivity (uS/cm),-0.15672269208090717,202.0,0.075
42,7000,Temperature (°C),-0.09213566666557692,202.0,0.075
42,7000,pH,0.09045594779271944,202.0,0.075
42,7000,Free Chlorine (mg/l),0.1741229036497687,202.0,0.075
42,7000,nitrati,0.08589175296208237,202.0,0.075
42,7000,UV254,0.07053321486427679,202.0,0.075
42,7000,Pruned Events,0.04634857007435467,202.0,0.075
42,7000,Pressione (atm),-0.015461073035285794,203.0,0.05
42,7000,TOCeq (mg/l),0.060106409920586225,203.0,0.05
42,7000,DOCeq (mg/l),0.0,203.0,0.05
42,7000,Turbidity (FTU),0.9387348943286481,203.0,0.05
42,7000,Conductivity (uS/cm),-0.15922816802585024,203.0,0.05
42,7000,Temperature (°C),-0.0927178757531305,203.0,0.05
42,7000,pH,0.09446077838776597,203.0,0.05
42,7000,Free Chlorine (mg/l),0.17407952357852288,203.0,0.05
42,7000,nitrati,0.08524950969786879,203.0,0.05
42,7000,UV254,0.07145279097178638,203.0,0.05
42,7000,Pruned Events,0.020193079161265892,203.0,0.05
42,7000,Pressione (atm),-0.015091367562612033,203.0,0.075
42,7000,TOCeq (mg/l),0.054934581499251074,203.0,0.075
42,7000,DOCeq (mg/l),0.0,203.0,0.075
42,7000,Turbidity (FTU),0.9189020830487459,203.0,0.075
42,7000,Conductivity (uS/cm),-0.15947054965155527,203.0,0.075
42,7000,Temperature (°C),-0.0916143966099578,203.0,0.075
42,7000,pH,0.09223069501301578,203.0,0.075
42,7000,Free Chlorine (mg/l),0.16206642105465824,203.0,0.075
42,7000,nitrati,0.08873061301216252,203.0,0.075
42,7000,UV254,0.06968854911743663,203.0,0.075
42,7000,Pruned Events,0.05649324031103253,203.0,0.075
42,7000,Pressione (atm),-0.015521573452722131,204.0,0.05
42,7000,TOCeq (mg/l),0.05847950833184376,204.0,0.05
42,7000,DOCeq (mg/l),0.0,204.0,0.05
42,7000,Turbidity (FTU),0.9460939040259718,204.0,0.05
42,7000,Conductivity (uS/cm),-0.16376007871022336,204.0,0.05
42,7000,Temperature (°C),-0.09208604683951736,204.0,0.05
42,7000,pH,0.09436404156306395,204.0,0.05
42,7000,Free Chlorine (mg/l),0.16311361884313888,204.0,0.05
42,7000,nitrati,0.08608551233533832,204.0,0.05
42,7000,UV254,0.07297269408664984,204.0,0.05
42,7000,Pruned Events,0.024334976975880274,204.0,0.05
42,7000,Pressione (atm),-0.015521573452722131,204.0,0.075
42,7000,TOCeq (mg/l),0.05847950833184376,204.0,0.075
42,7000,DOCeq (mg/l),0.0,204.0,0.075
42,7000,Turbidity (FTU),0.9460939040259718,204.0,0.075
42,7000,Conductivity (uS/cm),-0.16376007871022336,204.0,0.075
42,7000,Temperature (°C),-0.09208604683951736,204.0,0.075
42,7000,pH,0.09436404156306395,204.0,0.075
42,7000,Free Chlorine (mg/l),0.16311361884313888,204.0,0.075
42,7000,nitrati,0.08608551233533832,204.0,0.075
42,7000,UV254,0.07297269408664984,204.0,0.075
42,7000,Pruned Events,0.024334976975880274,204.0,0.075
42,7000,Pressione (atm),-0.015073656468164462,205.0,0.05
42,7000,TOCeq (mg/l),0.0547516351654415,205.0,0.05
42,7000,DOCeq (mg/l),0.0,205.0,0.05
42,7000,Turbidity (FTU),0.9572216491850605,205.0,0.05
42,7000,Conductivity (uS/cm),-0.16473494351856313,205.0,0.05
42,7000,Temperature (°C),-0.08922249816712904,205.0,0.05
42,7000,pH,0.09218814278405821,205.0,0.05
42,7000,Free Chlorine (mg/l),0.12901652370180358,205.0,0.05
42,7000,nitrati,0.08935961969315058,205.0,0.05
42,7000,UV254,0.0778260282107761,205.0,0.05
42,7000,Pruned Events,0.04828585802562668,205.0,0.05
42,7000,Pressione (atm),-0.015073656468164462,205.0,0.075
42,7000,TOCeq (mg/l),0.0547516351654415,205.0,0.075
42,7000,DOCeq (mg/l),0.0,205.0,0.075
42,7000,Turbidity (FTU),0.9572216491850605,205.0,0.075
42,7000,Conductivity (uS/cm),-0.16473494351856313,205.0,0.075
42,7000,Temperature (°C),-0.08922249816712904,205.0,0.075
42,7000,pH,0.09218814278405821,205.0,0.075
42,7000,Free Chlorine (mg/l),0.12901652370180358,205.0,0.075
42,7000,nitrati,0.08935961969315058,205.0,0.075
42,7000,UV254,0.0778260282107761,205.0,0.075
42,7000,Pruned Events,0.04828585802562668,205.0,0.075
42,7000,Pressione (atm),-0.014704201713441029,206.0,0.05
42,7000,TOCeq (mg/l),0.05510759259027185,206.0,0.05
42,7000,DOCeq (mg/l),0.0,206.0,0.05
42,7000,Turbidity (FTU),0.9521140028559986,206.0,0.05
42,7000,Conductivity (uS/cm),-0.15978966724304985,206.0,0.05
42,7000,Temperature (°C),-0.08764821820788946,206.0,0.05
42,7000,pH,0.08887612630450534,206.0,0.05
42,7000,Free Chlorine (mg/l),0.114098627415914,206.0,0.05
42,7000,nitrati,0.08626752467382502,206.0,0.05
42,7000,UV254,0.08029800937289268,206.0,0.05
42,7000,Pruned Events,0.023158009279341973,206.0,0.05
42,7000,Pressione (atm),-0.0145533527646748,206.0,0.075
42,7000,TOCeq (mg/l),0.04786308436166668,206.0,0.075
42,7000,DOCeq (mg/l),0.0,206.0,0.075
42,7000,Turbidity (FTU),0.920726369486916,206.0,0.075
42,7000,Conductivity (uS/cm),-0.15971043412647587,206.0,0.075
42,7000,Temperature (°C),-0.0854930819027009,206.0,0.075
42,7000,pH,0.08544430316440603,206.0,0.075
42,7000,Free Chlorine (mg/l),0.09506585862901451,206.0,0.075
42,7000,nitrati,0.09177479706113296,206.0,0.075
42,7000,UV254,0.07963392677761262,206.0,0.075
42,7000,Pruned Events,0.0770263346414719,206.0,0.075
42,7000,Pressione (atm),-0.01644939729489678,207.0,0.05
42,7000,TOCeq (mg/l),0.04419224719808515,207.0,0.05
42,7000,DOCeq (mg/l),-0.011965518493156952,207.0,0.05
42,7000,Turbidity (FTU),0.9171684696904854,207.0,0.05
42,7000,Conductivity (uS/cm),-0.16061369934123398,207.0,0.05
42,7000,Temperature (°C),-0.08740506395805181,207.0,0.05
42,7000,pH,0.08787610591060023,207.0,0.05
42,7000,Free Chlorine (mg/l),0.12516188095142336,207.0,0.05
42,7000,nitrati,0.09067715428780337,207.0,0.05
42,7000,UV254,0.07697221536140994,207.0,0.05
42,7000,Pruned Events,0.04378206335965129,207.0,0.05
42,7000,Pressione (atm),-0.01644939729489678,207.0,0.075
42,7000,TOCeq (mg/l),0.04419224719808515,207.0,0.075
42,7000,DOCeq (mg/l),-0.011965518493156952,207.0,0.075
42,7000,Turbidity (FTU),0.9171684696904854,207.0,0.075
42,7000,Conductivity (uS/cm),-0.16061369934123398,207.0,0.075
42,7000,Temperature (°C),-0.08740506395805181,207.0,0.075
42,7000,pH,0.08787610591060023,207.0,0.075
42,7000,Free Chlorine (mg/l),0.12516188095142336,207.0,0.075
42,7000,nitrati,0.09067715428780337,207.0,0.075
42,7000,UV254,0.07697221536140994,207.0,0.075
42,7000,Pruned Events,0.04378206335965129,207.0,0.075
42,7000,Pressione (atm),-0.015928840000736244,208.0,0.05
42,7000,TOCeq (mg/l),0.03531438346205,208.0,0.05
42,7000,DOCeq (mg/l),0.0009599771506514611,208.0,0.05
42,7000,Turbidity (FTU),0.8388987449168472,208.0,0.05
42,7000,Conductivity (uS/cm),-0.14668787540639527,208.0,0.05
42,7000,Temperature (°C),-0.0766508913487413,208.0,0.05
42,7000,pH,0.07756282817061674,208.0,0.05
42,7000,Free Chlorine (mg/l),0.09974128563510723,208.0,0.05
42,7000,nitrati,0.07993606657520838,208.0,0.05
42,7000,UV254,0.0761427422106528,208.0,0.05
42,7000,Pruned Events,0.04547016551828387,208.0,0.05
42,7000,Pressione (atm),-0.015928840000736244,208.0,0.075
42,7000,TOCeq (mg/l),0.03531438346205,208.0,0.075
42,7000,DOCeq (mg/l),0.0009599771506514611,208.0,0.075
42,7000,Turbidity (FTU),0.8388987449168472,208.0,0.075
42,7000,Conductivity (uS/cm),-0.14668787540639527,208.0,0.075
42,7000,Temperature (°C),-0.0766508913487413,208.0,0.075
42,7000,pH,0.07756282817061674,208.0,0.075
42,7000,Free Chlorine (mg/l),0.09974128563510723,208.0,0.075
42,7000,nitrati,0.07993606657520838,208.0,0.075
42,7000,UV254,0.0761427422106528,208.0,0.075
42,7000,Pruned Events,0.04547016551828387,208.0,0.075
42,7000,Pressione (atm),-0.015002131358885836,209.0,0.05
42,7000,TOCeq (mg/l),0.031538925198421545,209.0,0.05
42,7000,DOCeq (mg/l),-0.03251066727383699,209.0,0.05
42,7000,Turbidity (FTU),0.7912666849759756,209.0,0.05
42,7000,Conductivity (uS/cm),-0.134307417501447,209.0,0.05
42,7000,Temperature (°C),-0.06907104905721613,209.0,0.05
42,7000,pH,0.06712743186675449,209.0,0.05
42,7000,Free Chlorine (mg/l),0.10079706198553294,209.0,0.05
42,7000,nitrati,0.06845454082516526,209.0,0.05
42,7000,UV254,0.0744043150677484,209.0,0.05
42,7000,Pruned Events,0.033606416752500645,209.0,0.05
42,7000,Pressione (atm),-0.015002131358885836,209.0,0.075
42,7000,TOCeq (mg/l),0.031538925198421545,209.0,0.075
42,7000,DOCeq (mg/l),-0.03251066727383699,209.0,0.075
42,7000,Turbidity (FTU),0.7912666849759756,209.0,0.075
42,7000,Conductivity (uS/cm),-0.134307417501447,209.0,0.075
42,7000,Temperature (°C),-0.06907104905721613,209.0,0.075
42,7000,pH,0.06712743186675449,209.0,0.075
42,7000,Free Chlorine (mg/l),0.10079706198553294,209.0,0.075
42,7000,nitrati,0.06845454082516526,209.0,0.075
42,7000,UV254,0.0744043150677484,209.0,0.075
42,7000,Pruned Events,0.033606416752500645,209.0,0.075
42,7000,Pressione (atm),-0.016415457739286567,210.0,0.05
42,7000,TOCeq (mg/l),0.024221363470151597,210.0,0.05
42,7000,DOCeq (mg/l),-0.05503566913618513,210.0,0.05
42,7000,Turbidity (FTU),0.8022222650859607,210.0,0.05
42,7000,Conductivity (uS/cm),-0.14244371449620558,210.0,0.05
42,7000,Temperature (°C),-0.07286719448466691,210.0,0.05
42,7000,pH,0.06861530310147784,210.0,0.05
42,7000,Free Chlorine (mg/l),0.1405240633614996,210.0,0.05
42,7000,nitrati,0.07022843696338275,210.0,0.05
42,7000,UV254,0.06729517015715913,210.0,0.05
42,7000,Pruned Events,0.040338382782874604,210.0,0.05
42,7000,Pressione (atm),-0.016415457739286567,210.0,0.075
42,7000,TOCeq (mg/l),0.024221363470151597,210.0,0.075
42,7000,DOCeq (mg/l),-0.05503566913618513,210.0,0.075
42,7000,Turbidity (FTU),0.8022222650859607,210.0,0.075
42,7000,Conductivity (uS/cm),-0.14244371449620558,210.0,0.075
