Coalition,t (event index),Shapley Value,Entity
Sum of contribution of events > t,-6,1.8250524997711182,168.0
Sum of contribution of events ≤ t,-6,0.18681836128234863,168.0
Sum of contribution of events > t,-7,1.7765750885009766,168.0
Sum of contribution of events ≤ t,-7,0.23529577255249023,168.0
Sum of contribution of events > t,-8,1.7809219360351562,168.0
Sum of contribution of events ≤ t,-8,0.23094892501831055,168.0
Sum of contribution of events > t,-9,1.7867038249969482,168.0
Sum of contribution of events ≤ t,-9,0.22516703605651855,168.0
Sum of contribution of events > t,-10,1.7957181930541992,168.0
Sum of contribution of events ≤ t,-10,0.21615266799926758,168.0
Sum of contribution of events > t,-11,1.795619010925293,168.0
Sum of contribution of events ≤ t,-11,0.21625185012817383,168.0
Sum of contribution of events > t,-12,1.793750286102295,168.0
Sum of contribution of events ≤ t,-12,0.21812057495117188,168.0
Sum of contribution of events > t,-13,1.7952461242675781,168.0
Sum of contribution of events ≤ t,-13,0.21662473678588867,168.0
Sum of contribution of events > t,-14,1.7942378520965576,168.0
Sum of contribution of events ≤ t,-14,0.21763300895690918,168.0
Sum of contribution of events > t,-15,1.8104522228240967,168.0
Sum of contribution of events ≤ t,-15,0.20141863822937012,168.0
Sum of contribution of events > t,-16,1.8507466316223145,168.0
Sum of contribution of events ≤ t,-16,0.16112422943115234,168.0
Sum of contribution of events > t,-17,1.928518295288086,168.0
Sum of contribution of events ≤ t,-17,0.08335256576538086,168.0
Sum of contribution of events > t,-18,2.0021283626556396,168.0
Sum of contribution of events ≤ t,-18,0.009742498397827148,168.0
Sum of contribution of events > t,-19,2.011870861053467,168.0
Sum of contribution of events ≤ t,-19,0.0,168.0
Sum of contribution of events > t,0,4.76837158203125e-07,169.0
Sum of contribution of events ≤ t,0,1.8054800033569336,169.0
Sum of contribution of events > t,-1,0.12607121467590332,169.0
Sum of contribution of events ≤ t,-1,1.6794092655181885,169.0
Sum of contribution of events > t,-2,0.4886281490325928,169.0
Sum of contribution of events ≤ t,-2,1.316852331161499,169.0
Sum of contribution of events > t,-3,0.9875285625457764,169.0
Sum of contribution of events ≤ t,-3,0.8179519176483154,169.0
Sum of contribution of events > t,-4,1.5366184711456299,169.0
Sum of contribution of events ≤ t,-4,0.2688620090484619,169.0
Sum of contribution of events > t,-5,1.708245038986206,169.0
Sum of contribution of events ≤ t,-5,0.09723544120788574,169.0
Sum of contribution of events > t,-6,1.5594727993011475,169.0
Sum of contribution of events ≤ t,-6,0.24600768089294434,169.0
Sum of contribution of events > t,-7,1.5213134288787842,169.0
Sum of contribution of events ≤ t,-7,0.2841670513153076,169.0
Sum of contribution of events > t,-8,1.5768179893493652,169.0
Sum of contribution of events ≤ t,-8,0.22866249084472656,169.0
Sum of contribution of events > t,-9,1.5856819152832031,169.0
Sum of contribution of events ≤ t,-9,0.21979856491088867,169.0
Sum of contribution of events > t,-10,1.5868103504180908,169.0
Sum of contribution of events ≤ t,-10,0.21867012977600098,169.0
Sum of contribution of events > t,-11,1.593484878540039,169.0
Sum of contribution of events ≤ t,-11,0.21199560165405273,169.0
Sum of contribution of events > t,-12,1.5892767906188965,169.0
Sum of contribution of events ≤ t,-12,0.2162036895751953,169.0
Sum of contribution of events > t,-13,1.5869920253753662,169.0
Sum of contribution of events ≤ t,-13,0.21848845481872559,169.0
Sum of contribution of events > t,-14,1.596219539642334,169.0
Sum of contribution of events ≤ t,-14,0.2092609405517578,169.0
Sum of contribution of events > t,-15,1.6076006889343262,169.0
Sum of contribution of events ≤ t,-15,0.19787979125976562,169.0
Sum of contribution of events > t,-16,1.646242380142212,169.0
Sum of contribution of events ≤ t,-16,0.15923810005187988,169.0
Sum of contribution of events > t,-17,1.7100536823272705,169.0
Sum of contribution of events ≤ t,-17,0.09542679786682129,169.0
Sum of contribution of events > t,-18,1.7844696044921875,169.0
Sum of contribution of events ≤ t,-18,0.021010875701904297,169.0
Sum of contribution of events > t,-19,1.8054800033569336,169.0
Sum of contribution of events ≤ t,-19,4.76837158203125e-07,169.0
Sum of contribution of events > t,0,4.76837158203125e-07,170.0
Sum of contribution of events ≤ t,0,1.611088752746582,170.0
Sum of contribution of events > t,-1,0.04891037940979004,170.0
Sum of contribution of events ≤ t,-1,1.5621788501739502,170.0
Sum of contribution of events > t,-2,0.2273859977722168,170.0
Sum of contribution of events ≤ t,-2,1.3837032318115234,170.0
Sum of contribution of events > t,-3,0.4755361080169678,170.0
Sum of contribution of events ≤ t,-3,1.1355531215667725,170.0
Sum of contribution of events > t,-4,0.9199373722076416,170.0
Sum of contribution of events ≤ t,-4,0.6911518573760986,170.0
Sum of contribution of events > t,-5,1.298201322555542,170.0
Sum of contribution of events ≤ t,-5,0.31288790702819824,170.0
Sum of contribution of events > t,-6,1.3354442119598389,170.0
Sum of contribution of events ≤ t,-6,0.27564501762390137,170.0
Sum of contribution of events > t,-7,1.3494703769683838,170.0
Sum of contribution of events ≤ t,-7,0.26161885261535645,170.0
Sum of contribution of events > t,-8,1.4292476177215576,170.0
Sum of contribution of events ≤ t,-8,0.18184161186218262,170.0
Sum of contribution of events > t,-9,1.4642302989959717,170.0
Sum of contribution of events ≤ t,-9,0.14685893058776855,170.0
Sum of contribution of events > t,-10,1.4205169677734375,170.0
Sum of contribution of events ≤ t,-10,0.19057226181030273,170.0
Sum of contribution of events > t,-11,1.4001612663269043,170.0
Sum of contribution of events ≤ t,-11,0.21092796325683594,170.0
Sum of contribution of events > t,-12,1.4004433155059814,170.0
Sum of contribution of events ≤ t,-12,0.2106459140777588,170.0
Sum of contribution of events > t,-13,1.3947350978851318,170.0
Sum of contribution of events ≤ t,-13,0.2163541316986084,170.0
Sum of contribution of events > t,-14,1.3963496685028076,170.0
Sum of contribution of events ≤ t,-14,0.21473956108093262,170.0
Sum of contribution of events > t,-15,1.4204871654510498,170.0
Sum of contribution of events ≤ t,-15,0.19060206413269043,170.0
Sum of contribution of events > t,-16,1.4604902267456055,170.0
Sum of contribution of events ≤ t,-16,0.15059900283813477,170.0
Sum of contribution of events > t,-17,1.5270206928253174,170.0
Sum of contribution of events ≤ t,-17,0.08406853675842285,170.0
Sum of contribution of events > t,-18,1.5892579555511475,170.0
Sum of contribution of events ≤ t,-18,0.021831274032592773,170.0
Sum of contribution of events > t,-19,1.611088752746582,170.0
Sum of contribution of events ≤ t,-19,4.76837158203125e-07,170.0
Sum of contribution of events > t,0,0.0,171.0
Sum of contribution of events ≤ t,0,1.7364459037780762,171.0
Sum of contribution of events > t,-1,0.06601595878601074,171.0
Sum of contribution of events ≤ t,-1,1.6704299449920654,171.0
Sum of contribution of events > t,-2,0.36948394775390625,171.0
Sum of contribution of events ≤ t,-2,1.36696195602417,171.0
Sum of contribution of events > t,-3,0.4652068614959717,171.0
Sum of contribution of events ≤ t,-3,1.2712390422821045,171.0
Sum of contribution of events > t,-4,0.6623289585113525,171.0
Sum of contribution of events ≤ t,-4,1.0741169452667236,171.0
Sum of contribution of events > t,-5,0.9941914081573486,171.0
Sum of contribution of events ≤ t,-5,0.7422544956207275,171.0
Sum of contribution of events > t,-6,1.296860933303833,171.0
Sum of contribution of events ≤ t,-6,0.43958497047424316,171.0
Sum of contribution of events > t,-7,1.4383933544158936,171.0
Sum of contribution of events ≤ t,-7,0.2980525493621826,171.0
Sum of contribution of events > t,-8,1.5308387279510498,171.0
Sum of contribution of events ≤ t,-8,0.20560717582702637,171.0
Sum of contribution of events > t,-9,1.6113498210906982,171.0
Sum of contribution of events ≤ t,-9,0.12509608268737793,171.0
Sum of contribution of events > t,-10,1.6187975406646729,171.0
Sum of contribution of events ≤ t,-10,0.11764836311340332,171.0
Sum of contribution of events > t,-11,1.555290937423706,171.0
Sum of contribution of events ≤ t,-11,0.18115496635437012,171.0
Sum of contribution of events > t,-12,1.5271544456481934,171.0
Sum of contribution of events ≤ t,-12,0.2092914581298828,171.0
Sum of contribution of events > t,-13,1.5234720706939697,171.0
Sum of contribution of events ≤ t,-13,0.21297383308410645,171.0
Sum of contribution of events > t,-14,1.5188758373260498,171.0
Sum of contribution of events ≤ t,-14,0.21757006645202637,171.0
Sum of contribution of events > t,-15,1.5329349040985107,171.0
Sum of contribution of events ≤ t,-15,0.20351099967956543,171.0
Sum of contribution of events > t,-16,1.5893199443817139,171.0
Sum of contribution of events ≤ t,-16,0.1471259593963623,171.0
Sum of contribution of events > t,-17,1.6598303318023682,171.0
Sum of contribution of events ≤ t,-17,0.07661557197570801,171.0
Sum of contribution of events > t,-18,1.7250244617462158,171.0
Sum of contribution of events ≤ t,-18,0.011421442031860352,171.0
Sum of contribution of events > t,-19,1.7364459037780762,171.0
Sum of contribution of events ≤ t,-19,0.0,171.0
Sum of contribution of events > t,0,0.0,172.0
Sum of contribution of events ≤ t,0,1.6259160041809082,172.0
Sum of contribution of events > t,-1,0.14300751686096191,172.0
Sum of contribution of events ≤ t,-1,1.4829084873199463,172.0
Sum of contribution of events > t,-2,0.35895466804504395,172.0
Sum of contribution of events ≤ t,-2,1.2669613361358643,172.0
Sum of contribution of events > t,-3,0.512413740158081,172.0
Sum of contribution of events ≤ t,-3,1.1135022640228271,172.0
Sum of contribution of events > t,-4,0.56095290184021,172.0
Sum of contribution of events ≤ t,-4,1.0649631023406982,172.0
Sum of contribution of events > t,-5,0.6789162158966064,172.0
Sum of contribution of events ≤ t,-5,0.9469997882843018,172.0
Sum of contribution of events > t,-6,0.8923590183258057,172.0
Sum of contribution of events ≤ t,-6,0.7335569858551025,172.0
Sum of contribution of events > t,-7,1.1718227863311768,172.0
Sum of contribution of events ≤ t,-7,0.45409321784973145,172.0
Sum of contribution of events > t,-8,1.3348653316497803,172.0
Sum of contribution of events ≤ t,-8,0.29105067253112793,172.0
Sum of contribution of events > t,-9,1.411452054977417,172.0
Sum of contribution of events ≤ t,-9,0.2144639492034912,172.0
Sum of contribution of events > t,-10,1.4661900997161865,172.0
Sum of contribution of events ≤ t,-10,0.15972590446472168,172.0
Sum of contribution of events > t,-11,1.473372220993042,172.0
Sum of contribution of events ≤ t,-11,0.1525437831878662,172.0
Sum of contribution of events > t,-12,1.4300358295440674,172.0
Sum of contribution of events ≤ t,-12,0.19588017463684082,172.0
Sum of contribution of events > t,-13,1.4091100692749023,172.0
Sum of contribution of events ≤ t,-13,0.21680593490600586,172.0
Sum of contribution of events > t,-14,1.406855821609497,172.0
Sum of contribution of events ≤ t,-14,0.21906018257141113,172.0
Sum of contribution of events > t,-15,1.4130024909973145,172.0
Sum of contribution of events ≤ t,-15,0.21291351318359375,172.0
Sum of contribution of events > t,-16,1.4592468738555908,172.0
Sum of contribution of events ≤ t,-16,0.16666913032531738,172.0
Sum of contribution of events > t,-17,1.5447726249694824,172.0
Sum of contribution of events ≤ t,-17,0.08114337921142578,172.0
Sum of contribution of events > t,-18,1.609773874282837,172.0
Sum of contribution of events ≤ t,-18,0.01614212989807129,172.0
Sum of contribution of events > t,-19,1.6259160041809082,172.0
Sum of contribution of events ≤ t,-19,0.0,172.0
Sum of contribution of events > t,0,-4.76837158203125e-07,173.0
Sum of contribution of events ≤ t,0,1.5496273040771484,173.0
Sum of contribution of events > t,-1,0.13698840141296387,173.0
Sum of contribution of events ≤ t,-1,1.4126384258270264,173.0
Sum of contribution of events > t,-2,0.42037272453308105,173.0
Sum of contribution of events ≤ t,-2,1.1292541027069092,173.0
Sum of contribution of events > t,-3,0.5082061290740967,173.0
Sum of contribution of events ≤ t,-3,1.0414206981658936,173.0
Sum of contribution of events > t,-4,0.5742638111114502,173.0
Sum of contribution of events ≤ t,-4,0.97536301612854,173.0
Sum of contribution of events > t,-5,0.6024520397186279,173.0
Sum of contribution of events ≤ t,-5,0.9471747875213623,173.0
Sum of contribution of events > t,-6,0.6876089572906494,173.0
Sum of contribution of events ≤ t,-6,0.8620178699493408,173.0
Sum of contribution of events > t,-7,0.8579251766204834,173.0
Sum of contribution of events ≤ t,-7,0.6917016506195068,173.0
Sum of contribution of events > t,-8,1.1179873943328857,173.0
Sum of contribution of events ≤ t,-8,0.4316394329071045,173.0
Sum of contribution of events > t,-9,1.2671406269073486,173.0
Sum of contribution of events ≤ t,-9,0.2824862003326416,173.0
Sum of contribution of events > t,-10,1.3306171894073486,173.0
Sum of contribution of events ≤ t,-10,0.2190096378326416,173.0
Sum of contribution of events > t,-11,1.3763434886932373,173.0
Sum of contribution of events ≤ t,-11,0.17328333854675293,173.0
Sum of contribution of events > t,-12,1.3783042430877686,173.0
Sum of contribution of events ≤ t,-12,0.17132258415222168,173.0
Sum of contribution of events > t,-13,1.337249517440796,173.0
Sum of contribution of events ≤ t,-13,0.21237730979919434,173.0
Sum of contribution of events > t,-14,1.3168792724609375,173.0
Sum of contribution of events ≤ t,-14,0.23274755477905273,173.0
Sum of contribution of events > t,-15,1.323408842086792,173.0
Sum of contribution of events ≤ t,-15,0.22621798515319824,173.0
Sum of contribution of events > t,-16,1.371518611907959,173.0
Sum of contribution of events ≤ t,-16,0.17810821533203125,173.0
Sum of contribution of events > t,-17,1.4635341167449951,173.0
Sum of contribution of events ≤ t,-17,0.08609271049499512,173.0
Sum of contribution of events > t,-18,1.5442390441894531,173.0
Sum of contribution of events ≤ t,-18,0.005387783050537109,173.0
Sum of contribution of events > t,-19,1.5496273040771484,173.0
Sum of contribution of events ≤ t,-19,-4.76837158203125e-07,173.0
Sum of contribution of events > t,0,0.0,174.0
Sum of contribution of events ≤ t,0,1.533515453338623,174.0
Sum of contribution of events > t,-1,0.09702944755554199,174.0
Sum of contribution of events ≤ t,-1,1.436486005783081,174.0
Sum of contribution of events > t,-2,0.4717843532562256,174.0
Sum of contribution of events ≤ t,-2,1.0617311000823975,174.0
Sum of contribution of events > t,-3,0.584970235824585,174.0
Sum of contribution of events ≤ t,-3,0.9485452175140381,174.0
Sum of contribution of events > t,-4,0.6213252544403076,174.0
Sum of contribution of events ≤ t,-4,0.9121901988983154,174.0
Sum of contribution of events > t,-5,0.6500728130340576,174.0
Sum of contribution of events ≤ t,-5,0.8834426403045654,174.0
Sum of contribution of events > t,-6,0.6576731204986572,174.0
Sum of contribution of events ≤ t,-6,0.8758423328399658,174.0
Sum of contribution of events > t,-7,0.7178070545196533,174.0
Sum of contribution of events ≤ t,-7,0.8157083988189697,174.0
Sum of contribution of events > t,-8,0.8659303188323975,174.0
Sum of contribution of events ≤ t,-8,0.6675851345062256,174.0
Sum of contribution of events > t,-9,1.1120827198028564,174.0
Sum of contribution of events ≤ t,-9,0.4214327335357666,174.0
Sum of contribution of events > t,-10,1.2583396434783936,174.0
Sum of contribution of events ≤ t,-10,0.2751758098602295,174.0
Sum of contribution of events > t,-11,1.3206737041473389,174.0
Sum of contribution of events ≤ t,-11,0.21284174919128418,174.0
Sum of contribution of events > t,-12,1.3649003505706787,174.0
Sum of contribution of events ≤ t,-12,0.16861510276794434,174.0
Sum of contribution of events > t,-13,1.3617851734161377,174.0
Sum of contribution of events ≤ t,-13,0.17173027992248535,174.0
Sum of contribution of events > t,-14,1.3199164867401123,174.0
Sum of contribution of events ≤ t,-14,0.21359896659851074,174.0
Sum of contribution of events > t,-15,1.3034307956695557,174.0
Sum of contribution of events ≤ t,-15,0.23008465766906738,174.0
Sum of contribution of events > t,-16,1.3368918895721436,174.0
Sum of contribution of events ≤ t,-16,0.1966235637664795,174.0
Sum of contribution of events > t,-17,1.4296152591705322,174.0
Sum of contribution of events ≤ t,-17,0.10390019416809082,174.0
Sum of contribution of events > t,-18,1.5187914371490479,174.0
Sum of contribution of events ≤ t,-18,0.014724016189575195,174.0
Sum of contribution of events > t,-19,1.533515453338623,174.0
Sum of contribution of events ≤ t,-19,0.0,174.0
Sum of contribution of events > t,0,4.76837158203125e-07,175.0
Sum of contribution of events ≤ t,0,1.4594964981079102,175.0
Sum of contribution of events > t,-1,0.09733128547668457,175.0
Sum of contribution of events ≤ t,-1,1.3621656894683838,175.0
Sum of contribution of events > t,-2,0.3416893482208252,175.0
Sum of contribution of events ≤ t,-2,1.1178076267242432,175.0
Sum of contribution of events > t,-3,0.5386326313018799,175.0
Sum of contribution of events ≤ t,-3,0.9208643436431885,175.0
Sum of contribution of events > t,-4,0.592064619064331,175.0
Sum of contribution of events ≤ t,-4,0.8674323558807373,175.0
Sum of contribution of events > t,-5,0.6169006824493408,175.0
Sum of contribution of events ≤ t,-5,0.8425962924957275,175.0
Sum of contribution of events > t,-6,0.6197168827056885,175.0
Sum of contribution of events ≤ t,-6,0.8397800922393799,175.0
Sum of contribution of events > t,-7,0.6151936054229736,175.0
Sum of contribution of events ≤ t,-7,0.8443033695220947,175.0
Sum of contribution of events > t,-8,0.6614115238189697,175.0
Sum of contribution of events ≤ t,-8,0.7980854511260986,175.0
Sum of contribution of events > t,-9,0.8065245151519775,175.0
Sum of contribution of events ≤ t,-9,0.6529724597930908,175.0
Sum of contribution of events > t,-10,1.041776418685913,175.0
Sum of contribution of events ≤ t,-10,0.4177205562591553,175.0
Sum of contribution of events > t,-11,1.1902573108673096,175.0
Sum of contribution of events ≤ t,-11,0.2692396640777588,175.0
Sum of contribution of events > t,-12,1.2552821636199951,175.0
Sum of contribution of events ≤ t,-12,0.20421481132507324,175.0
Sum of contribution of events > t,-13,1.2984700202941895,175.0
Sum of contribution of events ≤ t,-13,0.1610269546508789,175.0
Sum of contribution of events > t,-14,1.2994439601898193,175.0
Sum of contribution of events ≤ t,-14,0.16005301475524902,175.0
Sum of contribution of events > t,-15,1.272576093673706,175.0
Sum of contribution of events ≤ t,-15,0.1869208812713623,175.0
Sum of contribution of events > t,-16,1.2839157581329346,175.0
Sum of contribution of events ≤ t,-16,0.1755812168121338,175.0
Sum of contribution of events > t,-17,1.3619310855865479,175.0
Sum of contribution of events ≤ t,-17,0.09756588935852051,175.0
Sum of contribution of events > t,-18,1.4553098678588867,175.0
Sum of contribution of events ≤ t,-18,0.004187107086181641,175.0
Sum of contribution of events > t,-19,1.4594964981079102,175.0
Sum of contribution of events ≤ t,-19,4.76837158203125e-07,175.0
Sum of contribution of events > t,0,-4.76837158203125e-07,176.0
Sum of contribution of events ≤ t,0,1.4490795135498047,176.0
Sum of contribution of events > t,-1,0.08690142631530762,176.0
Sum of contribution of events ≤ t,-1,1.3621776103973389,176.0
Sum of contribution of events > t,-2,0.3199770450592041,176.0
Sum of contribution of events ≤ t,-2,1.1291019916534424,176.0
Sum of contribution of events > t,-3,0.4564087390899658,176.0
Sum of contribution of events ≤ t,-3,0.9926702976226807,176.0
Sum of contribution of events > t,-4,0.5622384548187256,176.0
Sum of contribution of events ≤ t,-4,0.8868405818939209,176.0
Sum of contribution of events > t,-5,0.6026790142059326,176.0
Sum of contribution of events ≤ t,-5,0.8464000225067139,176.0
Sum of contribution of events > t,-6,0.619215726852417,176.0
Sum of contribution of events ≤ t,-6,0.8298633098602295,176.0
Sum of contribution of events > t,-7,0.6133062839508057,176.0
Sum of contribution of events ≤ t,-7,0.8357727527618408,176.0
Sum of contribution of events > t,-8,0.6079142093658447,176.0
Sum of contribution of events ≤ t,-8,0.8411648273468018,176.0
Sum of contribution of events > t,-9,0.6504018306732178,176.0
Sum of contribution of events ≤ t,-9,0.7986772060394287,176.0
Sum of contribution of events > t,-10,0.7968251705169678,176.0
Sum of contribution of events ≤ t,-10,0.6522538661956787,176.0
Sum of contribution of events > t,-11,1.029935598373413,176.0
Sum of contribution of events ≤ t,-11,0.4191434383392334,176.0
Sum of contribution of events > t,-12,1.1786062717437744,176.0
Sum of contribution of events ≤ t,-12,0.27047276496887207,176.0
Sum of contribution of events > t,-13,1.244671106338501,176.0
Sum of contribution of events ≤ t,-13,0.2044079303741455,176.0
Sum of contribution of events > t,-14,1.294724941253662,176.0
Sum of contribution of events ≤ t,-14,0.15435409545898438,176.0
Sum of contribution of events > t,-15,1.3196120262145996,176.0
Sum of contribution of events ≤ t,-15,0.12946701049804688,176.0
Sum of contribution of events > t,-16,1.3318781852722168,176.0
Sum of contribution of events ≤ t,-16,0.11720085144042969,176.0
Sum of contribution of events > t,-17,1.3800435066223145,176.0
Sum of contribution of events ≤ t,-17,0.06903553009033203,176.0
Sum of contribution of events > t,-18,1.4502594470977783,176.0
Sum of contribution of events ≤ t,-18,-0.001180410385131836,176.0
Sum of contribution of events > t,-19,1.4490795135498047,176.0
Sum of contribution of events ≤ t,-19,-4.76837158203125e-07,176.0
Sum of contribution of events > t,0,4.76837158203125e-07,177.0
Sum of contribution of events ≤ t,0,1.4406490325927734,177.0
Sum of contribution of events > t,-1,0.08317184448242188,177.0
Sum of contribution of events ≤ t,-1,1.3574776649475098,177.0
Sum of contribution of events > t,-2,0.3028385639190674,177.0
Sum of contribution of events ≤ t,-2,1.1378109455108643,177.0
Sum of contribution of events > t,-3,0.4382469654083252,177.0
Sum of contribution of events ≤ t,-3,1.0024025440216064,177.0
Sum of contribution of events > t,-4,0.5006539821624756,177.0
Sum of contribution of events ≤ t,-4,0.939995527267456,177.0
Sum of contribution of events > t,-5,0.5866787433624268,177.0
Sum of contribution of events ≤ t,-5,0.8539707660675049,177.0
Sum of contribution of events > t,-6,0.6164629459381104,177.0
Sum of contribution of events ≤ t,-6,0.8241865634918213,177.0
Sum of contribution of events > t,-7,0.6270725727081299,177.0
Sum of contribution of events ≤ t,-7,0.8135769367218018,177.0
Sum of contribution of events > t,-8,0.6151807308197021,177.0
Sum of contribution of events ≤ t,-8,0.8254687786102295,177.0
Sum of contribution of events > t,-9,0.6092283725738525,177.0
Sum of contribution of events ≤ t,-9,0.8314211368560791,177.0
Sum of contribution of events > t,-10,0.6450250148773193,177.0
Sum of contribution of events ≤ t,-10,0.7956244945526123,177.0
Sum of contribution of events > t,-11,0.784827470779419,177.0
Sum of contribution of events ≤ t,-11,0.6558220386505127,177.0
Sum of contribution of events > t,-12,1.0090906620025635,177.0
Sum of contribution of events ≤ t,-12,0.43155884742736816,177.0
Sum of contribution of events > t,-13,1.1528065204620361,177.0
Sum of contribution of events ≤ t,-13,0.2878429889678955,177.0
Sum of contribution of events > t,-14,1.2229950428009033,177.0
Sum of contribution of events ≤ t,-14,0.21765446662902832,177.0
Sum of contribution of events > t,-15,1.2958979606628418,177.0
Sum of contribution of events ≤ t,-15,0.14475154876708984,177.0
Sum of contribution of events > t,-16,1.3645031452178955,177.0
Sum of contribution of events ≤ t,-16,0.07614636421203613,177.0
Sum of contribution of events > t,-17,1.4087588787078857,177.0
Sum of contribution of events ≤ t,-17,0.0318906307220459,177.0
Sum of contribution of events > t,-18,1.4424340724945068,177.0
Sum of contribution of events ≤ t,-18,-0.0017845630645751953,177.0
Sum of contribution of events > t,-19,1.4406490325927734,177.0
Sum of contribution of events ≤ t,-19,4.76837158203125e-07,177.0
Sum of contribution of events > t,0,-4.76837158203125e-07,178.0
Sum of contribution of events ≤ t,0,1.390233039855957,178.0
Sum of contribution of events > t,-1,0.08620190620422363,178.0
Sum of contribution of events ≤ t,-1,1.3040306568145752,178.0
Sum of contribution of events > t,-2,0.2552359104156494,178.0
Sum of contribution of events ≤ t,-2,1.1349966526031494,178.0
Sum of contribution of events > t,-3,0.377180814743042,178.0
Sum of contribution of events ≤ t,-3,1.0130517482757568,178.0
Sum of contribution of events > t,-4,0.43468499183654785,178.0
Sum of contribution of events ≤ t,-4,0.955547571182251,178.0
Sum of contribution of events > t,-5,0.48341870307922363,178.0
Sum of contribution of events ≤ t,-5,0.9068138599395752,178.0
Sum of contribution of events > t,-6,0.5590803623199463,178.0
Sum of contribution of events ≤ t,-6,0.8311522006988525,178.0
Sum of contribution of events > t,-7,0.5850775241851807,178.0
Sum of contribution of events ≤ t,-7,0.8051550388336182,178.0
Sum of contribution of events > t,-8,0.59468674659729,178.0
Sum of contribution of events ≤ t,-8,0.7955458164215088,178.0
Sum of contribution of events > t,-9,0.5818941593170166,178.0
Sum of contribution of events ≤ t,-9,0.8083384037017822,178.0
Sum of contribution of events > t,-10,0.576768159866333,178.0
Sum of contribution of events ≤ t,-10,0.8134644031524658,178.0
Sum of contribution of events > t,-11,0.6089718341827393,178.0
Sum of contribution of events ≤ t,-11,0.7812607288360596,178.0
Sum of contribution of events > t,-12,0.742199182510376,178.0
Sum of contribution of events ≤ t,-12,0.6480333805084229,178.0
Sum of contribution of events > t,-13,0.9529449939727783,178.0
Sum of contribution of events ≤ t,-13,0.4372875690460205,178.0
Sum of contribution of events > t,-14,1.0957319736480713,178.0
Sum of contribution of events ≤ t,-14,0.29450058937072754,178.0
Sum of contribution of events > t,-15,1.1752290725708008,178.0
Sum of contribution of events ≤ t,-15,0.21500349044799805,178.0
Sum of contribution of events > t,-16,1.2622501850128174,178.0
Sum of contribution of events ≤ t,-16,0.12798237800598145,178.0
Sum of contribution of events > t,-17,1.3485774993896484,178.0
Sum of contribution of events ≤ t,-17,0.04165506362915039,178.0
Sum of contribution of events > t,-18,1.3922274112701416,178.0
Sum of contribution of events ≤ t,-18,-0.0019948482513427734,178.0
Sum of contribution of events > t,-19,1.390233039855957,178.0
Sum of contribution of events ≤ t,-19,-4.76837158203125e-07,178.0
Sum of contribution of events > t,0,0.0,179.0
Sum of contribution of events ≤ t,0,1.369814395904541,179.0
Sum of contribution of events > t,-1,0.09617257118225098,179.0
Sum of contribution of events ≤ t,-1,1.27364182472229,179.0
Sum of contribution of events > t,-2,0.27057766914367676,179.0
Sum of contribution of events ≤ t,-2,1.0992367267608643,179.0
Sum of contribution of events > t,-3,0.35174059867858887,179.0
Sum of contribution of events ≤ t,-3,1.0180737972259521,179.0
Sum of contribution of events > t,-4,0.40445590019226074,179.0
Sum of contribution of events ≤ t,-4,0.9653584957122803,179.0
Sum of contribution of events > t,-5,0.44733214378356934,179.0
Sum of contribution of events ≤ t,-5,0.9224822521209717,179.0
Sum of contribution of events > t,-6,0.4907853603363037,179.0
Sum of contribution of events ≤ t,-6,0.8790290355682373,179.0
Sum of contribution of events > t,-7,0.5559775829315186,179.0
Sum of contribution of events ≤ t,-7,0.8138368129730225,179.0
Sum of contribution of events > t,-8,0.5791895389556885,179.0
Sum of contribution of events ≤ t,-8,0.7906248569488525,179.0
Sum of contribution of events > t,-9,0.587822675704956,179.0
Sum of contribution of events ≤ t,-9,0.781991720199585,179.0
Sum of contribution of events > t,-10,0.5751669406890869,179.0
Sum of contribution of events ≤ t,-10,0.7946474552154541,179.0
Sum of contribution of events > t,-11,0.5687978267669678,179.0
Sum of contribution of events ≤ t,-11,0.8010165691375732,179.0
Sum of contribution of events > t,-12,0.5927293300628662,179.0
Sum of contribution of events ≤ t,-12,0.7770850658416748,179.0
Sum of contribution of events > t,-13,0.7059195041656494,179.0
Sum of contribution of events ≤ t,-13,0.6638948917388916,179.0
Sum of contribution of events > t,-14,0.9001815319061279,179.0
Sum of contribution of events ≤ t,-14,0.4696328639984131,179.0
Sum of contribution of events > t,-15,1.0654857158660889,179.0
Sum of contribution of events ≤ t,-15,0.30432868003845215,179.0
Sum of contribution of events > t,-16,1.1870758533477783,179.0
Sum of contribution of events ≤ t,-16,0.1827385425567627,179.0
Sum of contribution of events > t,-17,1.3014461994171143,179.0
Sum of contribution of events ≤ t,-17,0.06836819648742676,179.0
Sum of contribution of events > t,-18,1.3909847736358643,179.0
Sum of contribution of events ≤ t,-18,-0.021170377731323242,179.0
Sum of contribution of events > t,-19,1.369814395904541,179.0
Sum of contribution of events ≤ t,-19,0.0,179.0
Sum of contribution of events > t,0,-4.76837158203125e-07,180.0
Sum of contribution of events ≤ t,0,1.4496469497680664,180.0
Sum of contribution of events > t,-1,0.08573246002197266,180.0
Sum of contribution of events ≤ t,-1,1.3639140129089355,180.0
Sum of contribution of events > t,-2,0.33470726013183594,180.0
Sum of contribution of events ≤ t,-2,1.1149392127990723,180.0
Sum of contribution of events > t,-3,0.42505383491516113,180.0
Sum of contribution of events ≤ t,-3,1.024592638015747,180.0
