Random Seed,NSamples,Event,Shapley Value,t (event index),Entity,Tolerance
42,7000,Event -10,0.04810295661964475,-9,211.0,0.075
42,7000,Event -11,0.05017421471686961,-10,211.0,0.075
42,7000,Event -12,0.038346996331513276,-11,211.0,0.075
42,7000,Event -13,0.04368032588991752,-12,211.0,0.075
42,7000,Event -14,0.04158666889935113,-13,211.0,0.075
42,7000,Event -15,0.03975114028416018,-14,211.0,0.075
42,7000,Event -16,0.04401161185217445,-15,211.0,0.075
42,7000,Event -17,0.030523882092465714,-16,211.0,0.075
42,7000,Event -18,0.035601121567275185,-17,211.0,0.075
42,7000,Pruned Events,0.0403034352180367,1,211.0,0.075
42,7000,Event -1,0.12561680331847977,0,212.0,0.05
42,7000,Event -2,0.33365376184515827,-1,212.0,0.05
42,7000,Event -3,0.025580403999192092,-2,212.0,0.05
42,7000,Event -4,0.015393128029032418,-3,212.0,0.05
42,7000,Event -5,0.019626892928599978,-4,212.0,0.05
42,7000,Event -6,0.020366177827014005,-5,212.0,0.05
42,7000,Event -7,0.053122594303363316,-6,212.0,0.05
42,7000,Event -8,0.03779896732471014,-7,212.0,0.05
42,7000,Event -9,0.045434978310281496,-8,212.0,0.05
42,7000,Event -10,0.04289462387433542,-9,212.0,0.05
42,7000,Event -11,0.0439455206411444,-10,212.0,0.05
42,7000,Event -12,0.045421833958253034,-11,212.0,0.05
42,7000,Event -13,0.03469141718421893,-12,212.0,0.05
42,7000,Event -14,0.03903392143968503,-13,212.0,0.05
42,7000,Event -15,0.037749194186541206,-14,212.0,0.05
42,7000,Event -16,0.036462722262892155,-15,212.0,0.05
42,7000,Event -17,0.0402032805931177,-16,212.0,0.05
42,7000,Event -18,0.024016677101767237,-17,212.0,0.05
42,7000,Pruned Events,0.03258025959413713,1,212.0,0.05
42,7000,Event -1,0.12561680331847977,0,212.0,0.075
42,7000,Event -2,0.33365376184515827,-1,212.0,0.075
42,7000,Event -3,0.025580403999192092,-2,212.0,0.075
42,7000,Event -4,0.015393128029032418,-3,212.0,0.075
42,7000,Event -5,0.019626892928599978,-4,212.0,0.075
42,7000,Event -6,0.020366177827014005,-5,212.0,0.075
42,7000,Event -7,0.053122594303363316,-6,212.0,0.075
42,7000,Event -8,0.03779896732471014,-7,212.0,0.075
42,7000,Event -9,0.045434978310281496,-8,212.0,0.075
42,7000,Event -10,0.04289462387433542,-9,212.0,0.075
42,7000,Event -11,0.0439455206411444,-10,212.0,0.075
42,7000,Event -12,0.045421833958253034,-11,212.0,0.075
42,7000,Event -13,0.03469141718421893,-12,212.0,0.075
42,7000,Event -14,0.03903392143968503,-13,212.0,0.075
42,7000,Event -15,0.037749194186541206,-14,212.0,0.075
42,7000,Event -16,0.036462722262892155,-15,212.0,0.075
42,7000,Event -17,0.0402032805931177,-16,212.0,0.075
42,7000,Event -18,0.024016677101767237,-17,212.0,0.075
42,7000,Pruned Events,0.03258025959413713,1,212.0,0.075
42,7000,Event -1,0.11783262866612873,0,213.0,0.05
42,7000,Event -2,0.2669931676969854,-1,213.0,0.05
42,7000,Event -3,0.15099941601984593,-2,213.0,0.05
42,7000,Event -4,0.014329692812684862,-3,213.0,0.05
42,7000,Event -5,0.01851896821058777,-4,213.0,0.05
42,7000,Event -6,0.016365609993287865,-5,213.0,0.05
42,7000,Event -7,0.01832968514748404,-6,213.0,0.05
42,7000,Event -8,0.04975013091356485,-7,213.0,0.05
42,7000,Event -9,0.035611099968933836,-8,213.0,0.05
42,7000,Event -10,0.041926829938590385,-9,213.0,0.05
42,7000,Event -11,0.04158116295784386,-10,213.0,0.05
42,7000,Event -12,0.04232984727679857,-11,213.0,0.05
42,7000,Event -13,0.04342800966618401,-12,213.0,0.05
42,7000,Event -14,0.03266527298774844,-13,213.0,0.05
42,7000,Event -15,0.03787787858147599,-14,213.0,0.05
42,7000,Event -16,0.036276500599073044,-15,213.0,0.05
42,7000,Event -17,0.03571662120619532,-16,213.0,0.05
42,7000,Event -18,0.03497650872144027,-17,213.0,0.05
42,7000,Pruned Events,0.02256448929554744,1,213.0,0.05
42,7000,Event -1,0.11783262866612873,0,213.0,0.075
42,7000,Event -2,0.2669931676969854,-1,213.0,0.075
42,7000,Event -3,0.15099941601984593,-2,213.0,0.075
42,7000,Event -4,0.014329692812684862,-3,213.0,0.075
42,7000,Event -5,0.01851896821058777,-4,213.0,0.075
42,7000,Event -6,0.016365609993287865,-5,213.0,0.075
42,7000,Event -7,0.01832968514748404,-6,213.0,0.075
42,7000,Event -8,0.04975013091356485,-7,213.0,0.075
42,7000,Event -9,0.035611099968933836,-8,213.0,0.075
42,7000,Event -10,0.041926829938590385,-9,213.0,0.075
42,7000,Event -11,0.04158116295784386,-10,213.0,0.075
42,7000,Event -12,0.04232984727679857,-11,213.0,0.075
42,7000,Event -13,0.04342800966618401,-12,213.0,0.075
42,7000,Event -14,0.03266527298774844,-13,213.0,0.075
42,7000,Event -15,0.03787787858147599,-14,213.0,0.075
42,7000,Event -16,0.036276500599073044,-15,213.0,0.075
42,7000,Event -17,0.03571662120619532,-16,213.0,0.075
42,7000,Event -18,0.03497650872144027,-17,213.0,0.075
42,7000,Pruned Events,0.02256448929554744,1,213.0,0.075
42,7000,Event -1,0.11879645768829364,0,214.0,0.05
42,7000,Event -2,0.26197745694966923,-1,214.0,0.05
42,7000,Event -3,0.10740830233944355,-2,214.0,0.05
42,7000,Event -4,0.09480869373154266,-3,214.0,0.05
42,7000,Event -5,0.017350462331517387,-4,214.0,0.05
42,7000,Event -6,0.016989210957314177,-5,214.0,0.05
42,7000,Event -7,0.015035431410324868,-6,214.0,0.05
42,7000,Event -8,0.01756914069036395,-7,214.0,0.05
42,7000,Event -9,0.046797325141327804,-8,214.0,0.05
42,7000,Event -10,0.032512914262305535,-9,214.0,0.05
42,7000,Event -11,0.04051512903193898,-10,214.0,0.05
42,7000,Event -12,0.04043200084304288,-11,214.0,0.05
42,7000,Event -13,0.04020840648418919,-12,214.0,0.05
42,7000,Event -14,0.04097622440373347,-13,214.0,0.05
42,7000,Event -15,0.03155729097164631,-14,214.0,0.05
42,7000,Event -16,0.03635975841003803,-15,214.0,0.05
42,7000,Event -17,0.03598787535813493,-16,214.0,0.05
42,7000,Event -18,0.0311351381776238,-17,214.0,0.05
42,7000,Pruned Events,0.03463081167082116,1,214.0,0.05
42,7000,Event -1,0.11879645768829364,0,214.0,0.075
42,7000,Event -2,0.26197745694966923,-1,214.0,0.075
42,7000,Event -3,0.10740830233944355,-2,214.0,0.075
42,7000,Event -4,0.09480869373154266,-3,214.0,0.075
42,7000,Event -5,0.017350462331517387,-4,214.0,0.075
42,7000,Event -6,0.016989210957314177,-5,214.0,0.075
42,7000,Event -7,0.015035431410324868,-6,214.0,0.075
42,7000,Event -8,0.01756914069036395,-7,214.0,0.075
42,7000,Event -9,0.046797325141327804,-8,214.0,0.075
42,7000,Event -10,0.032512914262305535,-9,214.0,0.075
42,7000,Event -11,0.04051512903193898,-10,214.0,0.075
42,7000,Event -12,0.04043200084304288,-11,214.0,0.075
42,7000,Event -13,0.04020840648418919,-12,214.0,0.075
42,7000,Event -14,0.04097622440373347,-13,214.0,0.075
42,7000,Event -15,0.03155729097164631,-14,214.0,0.075
42,7000,Event -16,0.03635975841003803,-15,214.0,0.075
42,7000,Event -17,0.03598787535813493,-16,214.0,0.075
42,7000,Event -18,0.0311351381776238,-17,214.0,0.075
42,7000,Pruned Events,0.03463081167082116,1,214.0,0.075
42,7000,Event -1,0.11722562479712688,0,215.0,0.05
42,7000,Event -2,0.29541449985497825,-1,215.0,0.05
42,7000,Event -3,0.09922762665709124,-2,215.0,0.05
42,7000,Event -4,0.069937634317103,-3,215.0,0.05
42,7000,Event -5,0.08488483348577464,-4,215.0,0.05
42,7000,Event -6,0.01511288253429495,-5,215.0,0.05
42,7000,Event -7,0.016185249566732656,-6,215.0,0.05
42,7000,Event -8,0.014331916774012141,-7,215.0,0.05
42,7000,Event -9,0.016047940982600904,-8,215.0,0.05
42,7000,Event -10,0.04229908771222974,-9,215.0,0.05
42,7000,Event -11,0.0311038916615724,-10,215.0,0.05
42,7000,Event -12,0.039225820666524754,-11,215.0,0.05
42,7000,Event -13,0.03859299090811841,-12,215.0,0.05
42,7000,Event -14,0.03785492685151543,-13,215.0,0.05
42,7000,Event -15,0.039110380600074796,-14,215.0,0.05
42,7000,Event -16,0.0305425638621691,-15,215.0,0.05
42,7000,Event -17,0.03550807762995893,-16,215.0,0.05
42,7000,Event -18,0.031453022086771136,-17,215.0,0.05
42,7000,Pruned Events,0.03009182021956347,1,215.0,0.05
42,7000,Event -1,0.11722562479712688,0,215.0,0.075
42,7000,Event -2,0.29541449985497825,-1,215.0,0.075
42,7000,Event -3,0.09922762665709124,-2,215.0,0.075
42,7000,Event -4,0.069937634317103,-3,215.0,0.075
42,7000,Event -5,0.08488483348577464,-4,215.0,0.075
42,7000,Event -6,0.01511288253429495,-5,215.0,0.075
42,7000,Event -7,0.016185249566732656,-6,215.0,0.075
42,7000,Event -8,0.014331916774012141,-7,215.0,0.075
42,7000,Event -9,0.016047940982600904,-8,215.0,0.075
42,7000,Event -10,0.04229908771222974,-9,215.0,0.075
42,7000,Event -11,0.0311038916615724,-10,215.0,0.075
42,7000,Event -12,0.039225820666524754,-11,215.0,0.075
42,7000,Event -13,0.03859299090811841,-12,215.0,0.075
42,7000,Event -14,0.03785492685151543,-13,215.0,0.075
42,7000,Event -15,0.039110380600074796,-14,215.0,0.075
42,7000,Event -16,0.0305425638621691,-15,215.0,0.075
42,7000,Event -17,0.03550807762995893,-16,215.0,0.075
42,7000,Event -18,0.031453022086771136,-17,215.0,0.075
42,7000,Pruned Events,0.03009182021956347,1,215.0,0.075
42,7000,Event -1,0.12336936515947865,0,216.0,0.05
42,7000,Event -2,0.2895454730393748,-1,216.0,0.05
42,7000,Event -3,0.12306881159911923,-2,216.0,0.05
42,7000,Event -4,0.06290040854016823,-3,216.0,0.05
42,7000,Event -5,0.0637934046764935,-4,216.0,0.05
42,7000,Event -6,0.08031271369302437,-5,216.0,0.05
42,7000,Event -7,0.014899122324407515,-6,216.0,0.05
42,7000,Event -8,0.015729890321757426,-7,216.0,0.05
42,7000,Event -9,0.012932464241550078,-8,216.0,0.05
42,7000,Event -10,0.014086167433597897,-9,216.0,0.05
42,7000,Event -11,0.039345576705589816,-10,216.0,0.05
42,7000,Event -12,0.02999831418519506,-11,216.0,0.05
42,7000,Event -13,0.036993782941377625,-12,216.0,0.05
42,7000,Event -14,0.03586033515459193,-13,216.0,0.05
42,7000,Event -15,0.03634087539530096,-14,216.0,0.05
42,7000,Event -16,0.03742430991225122,-15,216.0,0.05
42,7000,Event -17,0.029950404113801222,-16,216.0,0.05
42,7000,Event -18,0.029813128058632014,-17,216.0,0.05
42,7000,Pruned Events,0.03054472755922011,1,216.0,0.05
42,7000,Event -1,0.12336936515947865,0,216.0,0.075
42,7000,Event -2,0.2895454730393748,-1,216.0,0.075
42,7000,Event -3,0.12306881159911923,-2,216.0,0.075
42,7000,Event -4,0.06290040854016823,-3,216.0,0.075
42,7000,Event -5,0.0637934046764935,-4,216.0,0.075
42,7000,Event -6,0.08031271369302437,-5,216.0,0.075
42,7000,Event -7,0.014899122324407515,-6,216.0,0.075
42,7000,Event -8,0.015729890321757426,-7,216.0,0.075
42,7000,Event -9,0.012932464241550078,-8,216.0,0.075
42,7000,Event -10,0.014086167433597897,-9,216.0,0.075
42,7000,Event -11,0.039345576705589816,-10,216.0,0.075
42,7000,Event -12,0.02999831418519506,-11,216.0,0.075
42,7000,Event -13,0.036993782941377625,-12,216.0,0.075
42,7000,Event -14,0.03586033515459193,-13,216.0,0.075
42,7000,Event -15,0.03634087539530096,-14,216.0,0.075
42,7000,Event -16,0.03742430991225122,-15,216.0,0.075
42,7000,Event -17,0.029950404113801222,-16,216.0,0.075
42,7000,Event -18,0.029813128058632014,-17,216.0,0.075
42,7000,Pruned Events,0.03054472755922011,1,216.0,0.075
42,7000,Event -1,0.08920770604880451,0,217.0,0.05
42,7000,Event -2,0.28870872813345066,-1,217.0,0.05
42,7000,Event -3,0.11808785115959376,-2,217.0,0.05
42,7000,Event -4,0.07712280284896726,-3,217.0,0.05
42,7000,Event -5,0.05859856100803585,-4,217.0,0.05
42,7000,Event -6,0.0599884983778803,-5,217.0,0.05
42,7000,Event -7,0.07564294322059827,-6,217.0,0.05
42,7000,Event -8,0.015205441208352148,-7,217.0,0.05
42,7000,Event -9,0.014401538847800635,-8,217.0,0.05
42,7000,Event -10,0.01018896013517472,-9,217.0,0.05
42,7000,Event -11,0.012871185384241068,-10,217.0,0.05
42,7000,Event -12,0.03601468243880912,-11,217.0,0.05
42,7000,Event -13,0.02773637073615389,-12,217.0,0.05
42,7000,Event -14,0.03401851380982644,-13,217.0,0.05
42,7000,Event -15,0.033956507972333475,-14,217.0,0.05
42,7000,Event -16,0.034293819879761406,-15,217.0,0.05
42,7000,Event -17,0.03614477683556407,-16,217.0,0.05
42,7000,Event -18,0.024383510473352292,-17,217.0,0.05
42,7000,Pruned Events,0.027963448191505202,1,217.0,0.05
42,7000,Event -1,0.08920770604880451,0,217.0,0.075
42,7000,Event -2,0.28870872813345066,-1,217.0,0.075
42,7000,Event -3,0.11808785115959376,-2,217.0,0.075
42,7000,Event -4,0.07712280284896726,-3,217.0,0.075
42,7000,Event -5,0.05859856100803585,-4,217.0,0.075
42,7000,Event -6,0.0599884983778803,-5,217.0,0.075
42,7000,Event -7,0.07564294322059827,-6,217.0,0.075
42,7000,Event -8,0.015205441208352148,-7,217.0,0.075
42,7000,Event -9,0.014401538847800635,-8,217.0,0.075
42,7000,Event -10,0.01018896013517472,-9,217.0,0.075
42,7000,Event -11,0.012871185384241068,-10,217.0,0.075
42,7000,Event -12,0.03601468243880912,-11,217.0,0.075
42,7000,Event -13,0.02773637073615389,-12,217.0,0.075
42,7000,Event -14,0.03401851380982644,-13,217.0,0.075
42,7000,Event -15,0.033956507972333475,-14,217.0,0.075
42,7000,Event -16,0.034293819879761406,-15,217.0,0.075
42,7000,Event -17,0.03614477683556407,-16,217.0,0.075
42,7000,Event -18,0.024383510473352292,-17,217.0,0.075
42,7000,Pruned Events,0.027963448191505202,1,217.0,0.075
42,7000,Event -1,0.08710083709104001,0,218.0,0.05
42,7000,Event -2,0.27917192473699326,-1,218.0,0.05
42,7000,Event -3,0.11919499544752808,-2,218.0,0.05
42,7000,Event -4,0.07873254857994327,-3,218.0,0.05
42,7000,Event -5,0.07397480236831196,-4,218.0,0.05
42,7000,Event -6,0.05791665440258837,-5,218.0,0.05
42,7000,Event -7,0.06002023310582128,-6,218.0,0.05
42,7000,Event -8,0.07511405852766927,-7,218.0,0.05
42,7000,Event -9,0.014495633594886388,-8,218.0,0.05
42,7000,Event -10,0.012408092678324458,-9,218.0,0.05
42,7000,Event -11,0.01020342411894597,-10,218.0,0.05
42,7000,Event -12,0.012378943398898223,-11,218.0,0.05
42,7000,Event -13,0.03411769289351273,-12,218.0,0.05
42,7000,Event -14,0.026508304615131175,-13,218.0,0.05
42,7000,Event -15,0.033793114669712535,-14,218.0,0.05
42,7000,Event -16,0.03421828137150885,-15,218.0,0.05
42,7000,Event -17,0.03517298435768715,-16,218.0,0.05
42,7000,Event -18,0.03142913731911107,-17,218.0,0.05
42,7000,Pruned Events,0.02404347298337206,1,218.0,0.05
42,7000,Event -1,0.08710083709104001,0,218.0,0.075
42,7000,Event -2,0.27917192473699326,-1,218.0,0.075
42,7000,Event -3,0.11919499544752808,-2,218.0,0.075
42,7000,Event -4,0.07873254857994327,-3,218.0,0.075
42,7000,Event -5,0.07397480236831196,-4,218.0,0.075
42,7000,Event -6,0.05791665440258837,-5,218.0,0.075
42,7000,Event -7,0.06002023310582128,-6,218.0,0.075
42,7000,Event -8,0.07511405852766927,-7,218.0,0.075
42,7000,Event -9,0.014495633594886388,-8,218.0,0.075
42,7000,Event -10,0.012408092678324458,-9,218.0,0.075
42,7000,Event -11,0.01020342411894597,-10,218.0,0.075
42,7000,Event -12,0.012378943398898223,-11,218.0,0.075
42,7000,Event -13,0.03411769289351273,-12,218.0,0.075
42,7000,Event -14,0.026508304615131175,-13,218.0,0.075
42,7000,Event -15,0.033793114669712535,-14,218.0,0.075
42,7000,Event -16,0.03421828137150885,-15,218.0,0.075
42,7000,Event -17,0.03517298435768715,-16,218.0,0.075
42,7000,Event -18,0.03142913731911107,-17,218.0,0.075
42,7000,Pruned Events,0.02404347298337206,1,218.0,0.075
42,7000,Event -1,0.08958530684112681,0,219.0,0.05
42,7000,Event -2,0.23262796144763165,-1,219.0,0.05
42,7000,Event -3,0.1110470602768426,-2,219.0,0.05
42,7000,Event -4,0.07628502217359923,-3,219.0,0.05
42,7000,Event -5,0.07445809187133084,-4,219.0,0.05
42,7000,Event -6,0.07258181276876051,-5,219.0,0.05
42,7000,Event -7,0.05696814241424143,-6,219.0,0.05
42,7000,Event -8,0.05920073761121444,-7,219.0,0.05
42,7000,Event -9,0.07218691078747118,-8,219.0,0.05
42,7000,Event -10,0.013224760192394002,-9,219.0,0.05
42,7000,Event -11,0.013020455571928985,-10,219.0,0.05
42,7000,Event -12,0.010433779180684158,-11,219.0,0.05
42,7000,Event -13,0.011948161538212872,-12,219.0,0.05
42,7000,Event -14,0.03197897417688652,-13,219.0,0.05
42,7000,Event -15,0.025576699092909973,-14,219.0,0.05
42,7000,Event -16,0.03329054875495713,-15,219.0,0.05
42,7000,Event -17,0.03432456775918792,-16,219.0,0.05
42,7000,Event -18,0.030456672889121475,-17,219.0,0.05
42,7000,Pruned Events,0.03160963631775782,1,219.0,0.05
42,7000,Event -1,0.08958530684112681,0,219.0,0.075
42,7000,Event -2,0.23262796144763165,-1,219.0,0.075
42,7000,Event -3,0.1110470602768426,-2,219.0,0.075
42,7000,Event -4,0.07628502217359923,-3,219.0,0.075
42,7000,Event -5,0.07445809187133084,-4,219.0,0.075
42,7000,Event -6,0.07258181276876051,-5,219.0,0.075
42,7000,Event -7,0.05696814241424143,-6,219.0,0.075
42,7000,Event -8,0.05920073761121444,-7,219.0,0.075
42,7000,Event -9,0.07218691078747118,-8,219.0,0.075
42,7000,Event -10,0.013224760192394002,-9,219.0,0.075
42,7000,Event -11,0.013020455571928985,-10,219.0,0.075
42,7000,Event -12,0.010433779180684158,-11,219.0,0.075
42,7000,Event -13,0.011948161538212872,-12,219.0,0.075
42,7000,Event -14,0.03197897417688652,-13,219.0,0.075
42,7000,Event -15,0.025576699092909973,-14,219.0,0.075
42,7000,Event -16,0.03329054875495713,-15,219.0,0.075
42,7000,Event -17,0.03432456775918792,-16,219.0,0.075
42,7000,Event -18,0.030456672889121475,-17,219.0,0.075
42,7000,Pruned Events,0.03160963631775782,1,219.0,0.075
42,7000,Event -1,0.08438711198960953,0,220.0,0.05
42,7000,Event -2,0.26743362091101125,-1,220.0,0.05
42,7000,Event -3,0.07967261593346535,-2,220.0,0.05
42,7000,Event -4,0.06974461329922287,-3,220.0,0.05
42,7000,Event -5,0.07226231010287666,-4,220.0,0.05
42,7000,Event -6,0.07264843063397887,-5,220.0,0.05
42,7000,Event -7,0.07021364065016263,-6,220.0,0.05
42,7000,Event -8,0.05585328423021661,-7,220.0,0.05
42,7000,Event -9,0.05635501060738449,-8,220.0,0.05
42,7000,Event -10,0.06849136467133299,-9,220.0,0.05
42,7000,Event -11,0.014458184915398851,-10,220.0,0.05
42,7000,Event -12,0.013016580517584642,-11,220.0,0.05
42,7000,Event -13,0.009458493469498222,-12,220.0,0.05
42,7000,Event -14,0.010837638030138269,-13,220.0,0.05
42,7000,Event -15,0.029573730010147556,-14,220.0,0.05
42,7000,Event -16,0.024877763247848392,-15,220.0,0.05
42,7000,Event -17,0.03318359170555055,-16,220.0,0.05
42,7000,Event -18,0.029214496340629455,-17,220.0,0.05
42,7000,Pruned Events,0.029244165920222054,1,220.0,0.05
42,7000,Event -1,0.08438711198960953,0,220.0,0.075
42,7000,Event -2,0.26743362091101125,-1,220.0,0.075
42,7000,Event -3,0.07967261593346535,-2,220.0,0.075
42,7000,Event -4,0.06974461329922287,-3,220.0,0.075
42,7000,Event -5,0.07226231010287666,-4,220.0,0.075
42,7000,Event -6,0.07264843063397887,-5,220.0,0.075
42,7000,Event -7,0.07021364065016263,-6,220.0,0.075
42,7000,Event -8,0.05585328423021661,-7,220.0,0.075
42,7000,Event -9,0.05635501060738449,-8,220.0,0.075
42,7000,Event -10,0.06849136467133299,-9,220.0,0.075
42,7000,Event -11,0.014458184915398851,-10,220.0,0.075
42,7000,Event -12,0.013016580517584642,-11,220.0,0.075
42,7000,Event -13,0.009458493469498222,-12,220.0,0.075
42,7000,Event -14,0.010837638030138269,-13,220.0,0.075
42,7000,Event -15,0.029573730010147556,-14,220.0,0.075
42,7000,Event -16,0.024877763247848392,-15,220.0,0.075
42,7000,Event -17,0.03318359170555055,-16,220.0,0.075
42,7000,Event -18,0.029214496340629455,-17,220.0,0.075
42,7000,Pruned Events,0.029244165920222054,1,220.0,0.075
42,7000,Event -1,0.06113574342609561,0,221.0,0.05
42,7000,Event -2,0.26664615838697275,-1,221.0,0.05
42,7000,Event -3,0.11177722176273372,-2,221.0,0.05
42,7000,Event -4,0.05473039838157343,-3,221.0,0.05
42,7000,Event -5,0.06671319979475805,-4,221.0,0.05
42,7000,Event -6,0.07348767186843308,-5,221.0,0.05
42,7000,Event -7,0.07306249499447087,-6,221.0,0.05
42,7000,Event -8,0.07093936914514741,-7,221.0,0.05
42,7000,Event -9,0.054793183382932306,-8,221.0,0.05
42,7000,Event -10,0.056068818107406694,-9,221.0,0.05
42,7000,Event -11,0.06867298076427207,-10,221.0,0.05
42,7000,Event -12,0.014984478939882055,-11,221.0,0.05
42,7000,Event -13,0.011150957583845444,-12,221.0,0.05
42,7000,Event -14,0.008220821840548077,-13,221.0,0.05
42,7000,Event -15,0.009043269859958273,-14,221.0,0.05
42,7000,Event -16,0.02724899058943541,-15,221.0,0.05
42,7000,Event -17,0.024325843728265437,-16,221.0,0.05
42,7000,Event -18,0.027368153514154735,-17,221.0,0.05
42,7000,Pruned Events,0.027658178957190804,1,221.0,0.05
42,7000,Event -1,0.06113574342609561,0,221.0,0.075
42,7000,Event -2,0.26664615838697275,-1,221.0,0.075
42,7000,Event -3,0.11177722176273372,-2,221.0,0.075
42,7000,Event -4,0.05473039838157343,-3,221.0,0.075
42,7000,Event -5,0.06671319979475805,-4,221.0,0.075
42,7000,Event -6,0.07348767186843308,-5,221.0,0.075
42,7000,Event -7,0.07306249499447087,-6,221.0,0.075
42,7000,Event -8,0.07093936914514741,-7,221.0,0.075
42,7000,Event -9,0.054793183382932306,-8,221.0,0.075
42,7000,Event -10,0.056068818107406694,-9,221.0,0.075
42,7000,Event -11,0.06867298076427207,-10,221.0,0.075
42,7000,Event -12,0.014984478939882055,-11,221.0,0.075
42,7000,Event -13,0.011150957583845444,-12,221.0,0.075
42,7000,Event -14,0.008220821840548077,-13,221.0,0.075
42,7000,Event -15,0.009043269859958273,-14,221.0,0.075
42,7000,Event -16,0.02724899058943541,-15,221.0,0.075
42,7000,Event -17,0.024325843728265437,-16,221.0,0.075
42,7000,Event -18,0.027368153514154735,-17,221.0,0.075
42,7000,Pruned Events,0.027658178957190804,1,221.0,0.075
42,7000,Event -1,0.06574772229345818,0,222.0,0.05
42,7000,Event -2,0.19959952871325723,-1,222.0,0.05
42,7000,Event -3,0.11070379131684197,-2,222.0,0.05
42,7000,Event -4,0.07615065576689832,-3,222.0,0.05
42,7000,Event -5,0.05417200243505897,-4,222.0,0.05
42,7000,Event -6,0.06734888635848488,-5,222.0,0.05
42,7000,Event -7,0.07397377048523114,-6,222.0,0.05
42,7000,Event -8,0.07365979422282391,-7,222.0,0.05
42,7000,Event -9,0.07017096822513723,-8,222.0,0.05
42,7000,Event -10,0.05457428771474262,-9,222.0,0.05
42,7000,Event -11,0.05630840941210196,-10,222.0,0.05
42,7000,Event -12,0.0688573176170855,-11,222.0,0.05
42,7000,Event -13,0.014172567328650815,-12,222.0,0.05
42,7000,Event -14,0.010309677268107737,-13,222.0,0.05
42,7000,Event -15,0.005754046759189998,-14,222.0,0.05
42,7000,Event -16,0.0068406821171399235,-15,222.0,0.05
42,7000,Event -17,0.023135192036400548,-16,222.0,0.05
42,7000,Event -18,0.015898677802452046,-17,222.0,0.05
42,7000,Pruned Events,0.024297799562239986,1,222.0,0.05
42,7000,Event -1,0.06698700178525908,0,222.0,0.075
42,7000,Event -2,0.2015972681688408,-1,222.0,0.075
42,7000,Event -3,0.11109798818648939,-2,222.0,0.075
42,7000,Event -4,0.07653937304314924,-3,222.0,0.075
42,7000,Event -5,0.052864942929690045,-4,222.0,0.075
42,7000,Event -6,0.06495778551384519,-5,222.0,0.075
42,7000,Event -7,0.07297192205094057,-6,222.0,0.075
42,7000,Event -8,0.07058545148404431,-7,222.0,0.075
42,7000,Event -9,0.0696728298316543,-8,222.0,0.075
42,7000,Event -10,0.054155411955407275,-9,222.0,0.075
42,7000,Event -11,0.05810193932443493,-10,222.0,0.075
42,7000,Event -12,0.06745192847774292,-11,222.0,0.075
42,7000,Event -13,0.01424444548322111,-12,222.0,0.075
42,7000,Event -14,0.009901737025751185,-13,222.0,0.075
42,7000,Event -15,0.006138283747105539,-14,222.0,0.075
42,7000,Event -16,0.005924486339738028,-15,222.0,0.075
42,7000,Event -17,0.022758971608402612,-16,222.0,0.075
42,7000,Pruned Events,0.045724010479585964,1,222.0,0.075
42,7000,Event -1,0.06271791437807375,0,223.0,0.05
42,7000,Event -2,0.17594471676993947,-1,223.0,0.05
42,7000,Event -3,0.07982292957380072,-2,223.0,0.05
42,7000,Event -4,0.07876435175144877,-3,223.0,0.05
42,7000,Event -5,0.07246526375727341,-4,223.0,0.05
42,7000,Event -6,0.051595267231901394,-5,223.0,0.05
42,7000,Event -7,0.0661063368605121,-6,223.0,0.05
42,7000,Event -8,0.07036426735725608,-7,223.0,0.05
42,7000,Event -9,0.07109057302088151,-8,223.0,0.05
42,7000,Event -10,0.06922511384285307,-9,223.0,0.05
42,7000,Event -11,0.05581086575747048,-10,223.0,0.05
42,7000,Event -12,0.05525977695158963,-11,223.0,0.05
42,7000,Event -13,0.06772315560537141,-12,223.0,0.05
42,7000,Event -14,0.015503783368241743,-13,223.0,0.05
42,7000,Event -15,0.008951250199930184,-14,223.0,0.05
42,7000,Event -16,0.004764201996410236,-15,223.0,0.05
42,7000,Event -17,0.004192325515274599,-16,223.0,0.05
42,7000,Pruned Events,0.03491208223974973,1,223.0,0.05
42,7000,Event -1,0.0612614772619394,0,223.0,0.075
42,7000,Event -2,0.17206025075592668,-1,223.0,0.075
42,7000,Event -3,0.07869993106789348,-2,223.0,0.075
42,7000,Event -4,0.07815894909826712,-3,223.0,0.075
42,7000,Event -5,0.07420086455658365,-4,223.0,0.075
42,7000,Event -6,0.0538987653118198,-5,223.0,0.075
42,7000,Event -7,0.06691362697989893,-6,223.0,0.075
42,7000,Event -8,0.07335518337963888,-7,223.0,0.075
42,7000,Event -9,0.07254494858390344,-8,223.0,0.075
42,7000,Event -10,0.07021879726641929,-9,223.0,0.075
42,7000,Event -11,0.05369086458069372,-10,223.0,0.075
42,7000,Event -12,0.05493948171972984,-11,223.0,0.075
42,7000,Event -13,0.06752346111158904,-12,223.0,0.075
42,7000,Event -14,0.01466837589823996,-13,223.0,0.075
42,7000,Pruned Events,0.05307919860543531,1,223.0,0.075
42,7000,Event -1,0.11150404177954887,0,224.0,0.05
42,7000,Event -2,0.1681363930855445,-1,224.0,0.05
42,7000,Event -3,0.07107372666601897,-2,224.0,0.05
42,7000,Event -4,0.05349987000671186,-3,224.0,0.05
42,7000,Event -5,0.07129148809960728,-4,224.0,0.05
